date,ret_1d,ret_2d,ret_5d,ret_10d,ret_21d,rsi,macd,atr,stoch,ultosc,pe,pb,ps,evebitda,marketcap_log,roe,roa,debt_equity,revenue_growth,fcf_yield,close
2023-07-07,-0.02563397,-0.00252385,-0.03485323,0.0010047,-0.01478901,48.4445,2.45271657,7.516066,35.4468,0.1892,,,,,,,,,,,428.419
2023-07-07,0.02357739,-0.00266097,0.01299859,0.0008673,0.02836131,52.0678,2.37143794,7.99499,-16.1532,19.9064,,,,,,,,,,,438.52
2023-07-10,-0.02056235,0.00253023,-0.03077357,-0.00816784,-0.01618755,48.7726,2.1849524,7.58499,37.5203,1.4872,,,,,,,,,,,429.503
2023-07-10,0.02362498,0.00257685,0.02362498,-0.00805469,0.0388656,52.4217,2.09921062,7.780491,-33.9648,20.8618,,,,,,,,,,,439.65
2023-07-11,-0.01685659,0.00637015,-0.01694603,-0.00299628,-0.00212624,49.6404,1.95808508,7.476885,25.0684,3.6942,,,,,,,,,,,432.239
2023-07-11,0.02373918,0.00648243,0.03286736,-0.00313141,0.04988932,53.3323,1.94888951,7.707179,-47.4367,22.1323,,,,,,,,,,,442.5
2023-07-12,-0.01532881,0.00804647,-0.00639195,0.00652355,0.01000695,50.687,1.91020642,7.51238,20.6546,4.3763,,,,,,,,,,,435.717
2023-07-12,0.02360018,0.0079096,0.03840951,0.00645394,0.04671739,54.3811,2.01477446,7.814924,-36.4479,24.568,,,,,,,,,,,446.0
2023-07-13,-0.01530269,0.00793634,-0.0010804,0.02251905,0.00695877,51.6173,2.09016694,7.569573,13.717,8.6989,,,,,,,,,,,439.175
2023-07-13,0.02376046,0.00809417,0.04018841,0.02256135,0.05465754,55.3535,2.30504096,7.828889,-28.9212,26.9742,,,,,,,,,,,449.61
2023-07-14,-0.02381842,-0.0006239,-0.00813333,0.0244667,0.00586928,51.0008,2.41996577,7.474683,28.1164,7.0305,,,,,,,,,,,438.901
2023-07-14,0.02376162,-0.00062276,0.03124276,0.0246511,0.04986343,54.7338,2.6270928,7.829991,-21.505,24.2166,,,,,,,,,,,449.33
2023-07-17,-0.0198184,0.00347231,-0.0125,0.02542939,0.00521523,51.1504,2.73309072,7.474277,17.8412,5.4866,,,,,,,,,,,440.425
2023-07-17,0.02369302,0.00340507,0.02660671,0.02549755,0.04115093,54.8784,2.93040134,7.761472,-25.5668,22.925,,,,,,,,,,,450.86
2023-07-18,-0.0158852,0.00743146,-0.01314917,0.0265108,0.00107847,51.9481,3.05365715,7.550795,14.7819,7.0849,,,,,,,,,,,443.698
2023-07-18,0.02371433,0.00745242,0.03490309,0.02648588,0.04770516,55.6913,3.28494801,7.807667,-21.5544,24.833,,,,,,,,,,,454.22
2023-07-19,-0.02099423,0.00222223,-0.01033984,0.02057987,0.00178873,51.7563,3.41220014,7.415548,18.7913,3.9141,,,,,,,,,,,444.684
2023-07-19,0.02331094,0.00182731,0.03320656,0.02029148,0.05118355,55.4419,3.62517842,7.724509,-16.602,24.4866,,,,,,,,,,,455.05
2023-07-20,-0.02926272,-0.00663392,-0.02024132,0.00582683,-0.00317281,50.1425,3.66001201,7.434187,34.2098,2.8808,,,,,,,,,,,441.734
2023-07-20,0.02382882,-0.00613119,0.01929691,0.005894,0.0529845,53.8941,3.74095618,7.856459,-7.4252,22.1758,,,,,,,,,,,452.26
2023-07-21,-0.02327422,0.0,-0.02748888,0.00645476,0.00464873,49.8542,3.67009577,7.437783,44.1307,-0.249,,,,,,,,,,,441.734
2023-07-21,0.02369299,-0.00013267,0.01690189,0.00638729,0.05550874,53.5802,3.66641585,7.792656,-23.186,17.4672,,,,,,,,,,,452.2
2023-07-24,-0.0187793,0.00446875,-0.02492473,0.00745416,0.0118307,50.3135,3.56119484,7.438895,36.5918,-3.2648,,,,,,,,,,,443.708
2023-07-24,0.02362364,0.00440071,0.02819797,0.00738588,0.05747806,54.0384,3.55696323,7.714831,-44.3021,17.8498,,,,,,,,,,,454.19
2023-07-25,-0.02041216,0.00272927,-0.01623181,0.00275187,0.01198453,50.4368,3.4602312,7.368414,39.783,-2.3653,,,,,,,,,,,444.919
2023-07-25,0.02346719,0.00257601,0.03084662,0.0025098,0.05349124,54.1436,3.46928605,7.684313,-45.7267,19.0604,,,,,,,,,,,455.36
2023-07-26,-0.02277978,0.00015284,-0.01595091,0.00068138,0.00562034,50.1322,3.37076903,7.393291,47.5217,-1.0714,,,,,,,,,,,444.987
2023-07-26,0.02363665,0.00031843,0.02658731,0.00099989,0.0454148,53.8646,3.37011836,7.716127,-42.6297,21.0995,,,,,,,,,,,455.505
2023-07-27,-0.02956718,-0.00662941,-0.02675752,0.00068593,-0.00888565,48.8253,3.20828728,7.728547,66.1846,-0.2902,,,,,,,,,,,442.037
2023-07-27,0.02366996,-0.00659707,0.01703906,0.00053067,0.03034098,52.5401,3.1135336,8.419579,-11.4064,16.7268,,,,,,,,,,,452.5
2023-07-28,-0.01355801,0.00979104,-0.0197536,0.01048368,-0.00721737,50.2373,2.96081317,8.195895,17.9325,3.229,,,,,,,,,,,446.365
2023-07-28,0.02362416,0.00974586,0.02679404,0.01041575,0.04103203,53.9716,2.94125719,8.425831,-62.3125,19.5512,,,,,,,,,,,456.91
2023-07-31,-0.02121862,0.00190427,-0.01819958,0.00790385,-0.00470701,50.2389,2.84480947,7.975057,37.1095,3.6454,,,,,,,,,,,447.215
2023-07-31,0.02369107,0.00196975,0.03568253,0.00797023,0.03947324,53.9843,2.8677766,8.183625,-47.8341,20.1034,,,,,,,,,,,457.81
2023-08-01,-0.02593871,-0.00286216,-0.01450829,0.00228356,-0.01092357,49.4882,2.76839173,7.764794,56.1592,2.6704,,,,,,,,,,,445.935
2023-08-01,0.02355724,-0.00299251,0.02257121,0.00237175,0.02871773,53.2014,2.75882033,8.014095,-38.5932,21.7149,,,,,,,,,,,456.44
2023-08-02,-0.03660503,-0.0139101,-0.03759603,-0.01180933,-0.03189644,47.2519,2.53318974,7.948088,60.4851,1.7286,,,,,,,,,,,439.732
2023-08-02,0.02371444,-0.01375865,0.0065852,-0.01173423,0.01231436,50.9395,2.34456435,8.363439,-16.4668,18.1152,,,,,,,,,,,450.16
2023-08-03,-0.02596632,-0.00286766,-0.04224241,-0.0080672,-0.03643336,46.9752,1.99718625,8.010336,20.0541,-1.5454,,,,,,,,,,,438.471
2023-08-03,0.02373931,-0.00284343,0.0066041,-0.008,0.01617716,50.6578,1.7300327,8.318098,-30.2404,17.4468,,,,,,,,,,,448.88
2023-08-04,-0.02760649,-0.00452253,-0.04371221,-0.02212763,-0.03487375,46.5159,1.32551674,8.197162,29.1106,-2.5687,,,,,,,,,,,436.488
2023-08-04,0.02360202,-0.00465603,0.01605069,-0.02214878,0.0114458,50.1639,1.01745137,8.782865,-23.2204,14.568,,,,,,,,,,,446.79
2023-08-07,-0.01453032,0.00872876,-0.02190777,-0.01546683,-0.02632021,47.9446,0.68009359,8.446589,6.7882,1.2953,,,,,,,,,,,440.298
2023-08-07,0.02357948,0.00870655,0.02784449,-0.01557415,0.01571304,51.6301,0.50614944,8.59769,-38.5257,18.643,,,,,,,,,,,450.68
2023-08-08,-0.02728544,-0.00434933,-0.02338487,-0.0169352,-0.03480262,47.3537,0.24640315,8.370998,32.8754,3.7405,,,,,,,,,,,438.383
2023-08-08,0.02389919,-0.00403834,0.02834442,-0.01660678,0.00885779,51.072,0.11308688,8.547498,-24.0139,20.5713,,,,,,,,,,,448.86
2023-08-09,-0.029869,-0.00668365,-0.02537434,-0.00973093,-0.04371706,46.5419,-0.14815544,8.239819,39.6659,3.0003,,,,,,,,,,,435.453
2023-08-09,0.02362367,-0.00695094,0.01235981,-0.00981873,0.00169218,50.1925,-0.31142383,8.630332,-19.0481,20.5802,,,,,,,,,,,445.74
2023-08-10,-0.0227285,0.00035825,-0.03344058,-0.00652723,-0.04367899,46.8028,-0.56564964,8.51388,26.5408,3.5223,,,,,,,,,,,435.609
2023-08-10,0.02357848,0.00031408,0.01710148,-0.0066833,0.00869384,50.4559,-0.69840183,9.05296,-31.0657,17.6048,,,,,,,,,,,445.88
2023-08-11,-0.02360501,-0.00058309,-0.03008733,-0.00259572,-0.0378895,46.9016,-0.91438605,8.646034,32.677,2.3525,,,,,,,,,,,435.355
2023-08-11,0.02298125,-0.00116623,0.02275102,-0.00320061,-0.00225152,50.4732,-1.00950824,8.836675,-35.8465,17.004,,,,,,,,,,,445.36
2023-08-14,-0.01706934,0.00551963,-0.0179073,-0.00576882,-0.04191635,47.8401,-1.14287458,8.471912,19.7952,2.6836,,,,,,,,,,,437.758
2023-08-14,0.02362493,0.00615233,0.0286748,-0.00572468,0.00197891,51.5437,-1.12561493,8.60549,-45.6614,20.2801,,,,,,,,,,,448.1
2023-08-15,-0.03445883,-0.01164799,-0.02965148,-0.01305708,-0.05493764,46.262,-1.25863723,8.405098,57.8171,2.5414,,,,,,,,,,,432.659
2023-08-15,0.02373925,-0.0115376,0.01739959,-0.01321125,-0.00673865,49.9368,-1.3121436,8.800876,-18.2318,20.0133,,,,,,,,,,,442.93
2023-08-16,-0.03035694,-0.00733834,-0.03564757,-0.01370756,-0.05905705,45.5458,-1.52453847,8.504385,26.905,0.4599,,,,,,,,,,,429.484
2023-08-16,0.02360041,-0.00747296,0.00425349,-0.01372998,-0.0002547,49.174,-1.6601988,8.945929,-25.7747,17.0681,,,,,,,,,,,439.62
2023-08-17,-0.03050134,-0.00762077,-0.04884847,-0.02157439,-0.05320108,44.9109,-1.95080069,8.712649,12.6012,-1.5007,,,,,,,,,,,426.211
2023-08-17,0.02357752,-0.00764296,0.00832295,-0.02157531,-0.00504252,48.5133,-2.15851093,9.173459,-21.8204,12.6481,,,,,,,,,,,436.26
2023-08-18,-0.02256453,0.00048098,-0.03728354,-0.02053267,-0.05004456,45.3826,-2.45551336,8.843927,4.6512,-0.7645,,,,,,,,,,,426.416
2023-08-18,0.0233903,0.00029799,0.01607976,-0.02014101,-0.00022452,48.9755,-2.62818709,9.007503,-22.7508,15.5976,,,,,,,,,,,436.39
2023-08-21,-0.01649671,0.00650773,-0.02372276,-0.01957017,-0.03938987,46.593,-2.82274783,8.706253,7.912,2.8124,,,,,,,,,,,429.191
2023-08-21,0.02360022,0.00671418,0.03075707,-0.01959384,-0.00222122,50.2594,-2.85279184,8.863949,-28.6526,20.3158,,,,,,,,,,,439.32
2023-08-22,-0.02570336,-0.00270975,-0.01886948,-0.01070358,-0.05026183,46.4325,-2.95180016,8.488667,29.1029,2.885,,,,,,,,,,,428.028
2023-08-22,0.02355453,-0.00275426,0.02742392,-0.01088208,-0.00062274,50.0868,-2.92126363,8.817477,-19.585,20.7635,,,,,,,,,,,438.11
2023-08-23,-0.01212937,0.01113946,-0.00823575,0.00771158,-0.03578844,48.2196,-2.88925528,8.5848,1.2059,7.7575,,,,,,,,,,,432.796
2023-08-23,0.02353072,0.01111593,0.03212789,0.00764296,0.01728545,51.919,-2.68893739,8.745457,-37.9794,23.4118,,,,,,,,,,,442.98
2023-08-24,-0.03653212,-0.01386103,-0.02850542,0.00137491,-0.04249787,46.2629,-2.64568902,8.718281,54.3769,4.0962,,,,,,,,,,,426.797
2023-08-24,0.02371854,-0.01368008,0.02077434,0.00151286,0.00300958,49.9369,-2.53561931,9.410047,-12.1997,17.1824,,,,,,,,,,,436.92
2023-08-25,-0.01628216,0.00705019,-0.01895414,0.00794998,-0.03605006,47.4801,-2.49715785,9.187901,12.9346,5.8909,,,,,,,,,,,429.806
2023-08-25,0.02367114,0.00700357,0.01659904,0.00822659,0.01062351,51.1794,-2.33758351,9.349765,-36.1289,21.1767,,,,,,,,,,,439.98
2023-08-28,-0.01692804,0.0063424,-0.02358571,0.00778441,-0.02880366,48.4869,-2.22396377,8.92671,12.8911,8.4571,,,,,,,,,,,432.532
2023-08-28,0.02369304,0.00636393,0.03744872,0.00787581,0.01147209,52.2121,-1.97653391,9.063588,-35.6211,21.2559,,,,,,,,,,,442.78
2023-08-29,-0.0090248,0.01445442,0.00426623,0.0251292,-0.02079,50.6733,-1.71745406,8.915475,2.1112,10.9596,,,,,,,,,,,438.784
2023-08-29,0.02371554,0.01447672,0.04509942,0.02529045,0.03820792,54.4391,-1.29471754,9.039084,-27.167,28.1689,,,,,,,,,,,449.19
2023-08-30,-0.01914335,0.0041182,0.0013887,0.01801079,-0.00528074,50.9758,-0.92580584,8.599863,22.002,14.0554,,,,,,,,,,,440.591
2023-08-30,0.0235343,0.00394043,0.04260494,0.01801436,0.05000419,54.7168,-0.44242801,8.77623,-19.9139,29.0958,,,,,,,,,,,450.96
2023-08-31,-0.02442345,-0.00146394,-0.00640047,0.03080856,0.00074155,50.324,-0.08735805,8.340071,24.6002,8.7996,,,,,,,,,,,439.946
2023-08-31,0.02330741,-0.00168529,0.02601736,0.03039458,0.05628433,54.0246,0.33247335,8.663923,-15.6728,26.0009,,,,,,,,,,,450.2
2023-09-01,-0.02095291,0.00186614,-0.01875153,0.0255022,0.010331,50.3115,0.61963194,8.330071,17.0704,6.2005,,,,,,,,,,,440.767
2023-09-01,0.02362473,0.00217681,0.02403363,0.0254557,0.05807474,54.0647,0.97330152,8.655995,-19.0625,20.2789,,,,,,,,,,,451.18
2023-09-05,-0.02730174,-0.00432201,-0.02682721,0.01463476,0.00566466,49.3189,1.15137411,8.181281,25.3937,-1.4923,,,,,,,,,,,438.862
2023-09-05,0.0236931,-0.00425551,0.02117078,0.01463481,0.04676007,53.0643,1.37332085,8.467118,-15.1366,18.514,,,,,,,,,,,449.26
2023-09-06,-0.02971108,-0.00672193,-0.03173701,-0.00654536,-0.00775744,48.1455,1.39504262,8.25161,29.1324,-0.7991,,,,,,,,,,,435.912
2023-09-06,0.02369286,-0.00672217,0.01241699,-0.00656738,0.04254862,51.8636,1.45172619,8.560638,-3.432,19.2672,,,,,,,,,,,446.24
2023-09-07,-0.02614288,-0.00306943,-0.03680571,-0.01365666,-0.00807103,47.7029,1.33791871,8.198449,49.6933,1.4995,,,,,,,,,,,434.574
2023-09-07,0.02371518,-0.00304769,0.01371274,-0.01348235,0.02792078,51.4113,1.28459352,8.394703,-15.5557,20.5345,,,,,,,,,,,444.88
2023-09-08,-0.02169574,0.00150492,-0.03123358,-0.01072404,-0.01749966,47.9798,1.115053,7.979367,34.035,-0.8175,,,,,,,,,,,435.228
2023-09-08,0.02378523,0.00157346,0.02217879,-0.01026211,0.04400921,51.7032,1.04417724,8.257412,-31.7084,20.0329,,,,,,,,,,,445.58
2023-09-11,-0.01680955,0.00657586,-0.01826371,-0.0060735,0.00267784,48.972,0.91697959,7.895454,15.4607,2.5191,,,,,,,,,,,438.09
2023-09-11,0.02385355,0.00664303,0.03213722,-0.00585132,0.04358711,52.7242,0.92578204,8.09435,-40.9341,21.722,,,,,,,,,,,448.54
2023-09-12,-0.02865519,-0.00548517,-0.020664,-0.00723462,-0.00975726,48.0447,0.81219314,7.741182,46.569,0.3986,,,,,,,,,,,435.687
2023-09-12,0.02369361,-0.00564052,0.02477322,-0.00723412,0.0311607,51.7488,0.79069251,8.100598,-23.7882,20.3364,,,,,,,,,,,446.01
2023-09-13,-0.02200623,0.00116597,-0.02106244,0.00064921,-0.01487195,48.2282,0.66964337,7.709912,28.4463,-0.4677,,,,,,,,,,,436.195
2023-09-13,0.02353305,0.00100895,0.01910566,0.00049301,0.0174938,51.9129,0.65479059,7.979561,-39.8397,20.4034,,,,,,,,,,,446.46
2023-09-14,-0.01456793,0.00862229,-0.01913765,0.01238454,-0.020557,49.5085,0.60201832,7.739593,17.2151,4.096,,,,,,,,,,,439.956
2023-09-14,0.02373874,0.00882498,0.03376966,0.01240784,0.02226328,53.2527,0.69350104,7.979908,-57.5233,22.6493,,,,,,,,,,,450.4
2023-09-15,-0.03491563,-0.01200575,-0.02541647,-0.0012729,-0.03611407,47.5366,0.61812455,7.9442,84.0656,3.2052,,,,,,,,,,,434.674
2023-09-15,0.01985626,-0.01575266,0.01630005,-0.0051057,0.00763503,50.6665,0.57840904,8.287186,-6.1465,19.6914,,,,,,,,,,,443.305
2023-09-18,-0.01889444,0.00058665,-0.02582762,-0.00721541,-0.03392048,47.6929,0.42817459,7.867387,29.6144,3.1928,,,,,,,,,,,434.929
2023-09-18,0.02000556,0.00073313,0.00835084,-0.01094663,0.0064955,50.9156,0.35438802,8.022288,-36.0068,19.738,,,,,,,,,,,443.63
2023-09-19,-0.02164642,-0.0020739,-0.03635213,-0.00381007,-0.03801809,47.4415,0.17836754,7.712838,9.717,4.9696,,,,,,,,,,,434.027
2023-09-19,0.01979831,-0.00227667,0.01828037,-0.00760073,0.00856306,50.6841,0.08418587,7.818564,-29.5451,19.7527,,,,,,,,,,,442.62
2023-09-20,-0.02842845,-0.00919298,-0.02992973,-0.01411754,-0.04278814,46.1902,-0.15470995,7.689024,34.558,-0.0363,,,,,,,,,,,430.037
2023-09-20,0.01972621,-0.00926302,0.00825652,-0.01778435,0.00598286,49.4446,-0.33609256,8.168237,-14.5711,16.1138,,,,,,,,,,,438.52
2023-09-21,-0.03555368,-0.01652881,-0.04666276,-0.0387016,-0.05223871,44.1585,-0.7198979,8.105505,6.0003,-0.5326,,,,,,,,,,,422.929
2023-09-21,0.01979292,-0.01646447,-0.00628302,-0.04240675,-0.00753381,47.4095,-1.07526297,8.455898,-13.9375,14.0334,,,,,,,,,,,431.3
2023-09-22,-0.02161373,-0.0022486,-0.04663594,-0.0292081,-0.05147905,44.3154,-1.54044973,8.145477,11.5044,-1.2155,,,,,,,,,,,421.978
2023-09-22,0.01967401,-0.00236494,0.00056507,-0.02938158,-0.01136875,47.5955,-1.91412018,8.426657,-13.4623,11.108,,,,,,,,,,,430.28
2023-09-25,-0.01516919,0.00420638,-0.03367463,-0.02569615,-0.04898559,45.3345,-2.31061337,8.078324,2.6176,-0.2561,,,,,,,,,,,423.753
2023-09-25,0.02000458,0.00453193,0.02199187,-0.02569709,-0.01337625,48.7404,-2.56011463,8.10823,-19.4262,14.6965,,,,,,,,,,,432.23
2023-09-26,-0.03401661,-0.01469252,-0.03193369,-0.03801607,-0.06914211,43.6595,-2.93314769,8.04407,21.126,-0.025,,,,,,,,,,,417.527
2023-09-26,0.01991009,-0.0147838,0.00915214,-0.03791062,-0.02260109,47.0221,-3.22473879,8.346851,-7.6538,15.7113,,,,,,,,,,,425.84
2023-09-27,-0.01912925,0.00039997,-0.02925072,-0.02870218,-0.06348737,44.236,-3.5726128,8.134933,3.7325,4.4209,,,,,,,,,,,417.694
2023-09-27,0.01970581,0.00019961,0.00512563,-0.02872161,-0.02354452,47.6136,-3.79806421,8.262509,-16.3293,19.9328,,,,,,,,,,,425.925
2023-09-28,-0.01363855,0.0057985,-0.02802675,-0.00665123,-0.05900641,45.5182,-4.01898761,8.056616,5.2599,8.1814,,,,,,,,,,,420.116
2023-09-28,0.0199802,0.00606914,0.02630489,-0.00646882,-0.02601624,49.0102,-4.08241033,8.204286,-16.5259,20.592,,,,,,,,,,,428.51
2023-09-29,-0.02196915,-0.0024279,-0.01583693,-0.00682974,-0.06950266,45.4888,-4.18468017,8.042551,15.7056,6.1906,,,,,,,,,,,419.096
2023-09-29,0.01957547,-0.00282374,0.0229977,-0.00692572,-0.01696444,48.9324,-4.16550973,8.376941,-19.8604,20.424,,,,,,,,,,,427.3
2023-10-02,-0.01959045,-0.00039848,-0.01642543,-0.01138399,-0.05498697,45.7561,-4.19528819,8.074302,23.815,9.088,,,,,,,,,,,418.929
2023-10-02,0.02012513,0.00014042,0.01724286,-0.01126715,-0.01740284,49.324,-4.11011225,8.186923,-24.6198,21.7446,,,,,,,,,,,427.36
2023-10-03,-0.03284818,-0.01338413,-0.03544375,-0.0100712,-0.06831819,44.1203,-4.17195049,8.115929,39.0418,7.1695,,,,,,,,,,,413.322
2023-10-03,0.02022152,-0.0132909,0.00616565,-0.00976893,-0.02844754,47.6608,-4.17983699,8.487148,-10.4311,18.7442,,,,,,,,,,,421.68
2023-10-04,-0.01268497,0.00728004,-0.02567049,-0.00326315,-0.05939406,45.6666,-4.22930763,8.22878,8.9252,7.708,,,,,,,,,,,416.331
2023-10-04,0.0201138,0.00717369,0.01378754,-0.00286435,-0.01239893,49.2468,-4.15900734,8.289153,-32.3438,21.705,,,,,,,,,,,424.705
2023-10-05,-0.02008688,-0.0003771,-0.02617465,-0.00938312,-0.05095777,45.9267,-4.14395012,7.997071,25.1801,10.8403,,,,,,,,,,,416.174
2023-10-05,0.01954952,-0.00093006,0.0265846,-0.0098014,0.00326532,49.4284,-4.02505748,8.082709,-22.1108,24.1778,,,,,,,,,,,424.31
2023-10-06,-0.00752752,0.01187484,-0.00133751,0.0048199,-0.02361233,48.1112,-3.88909985,8.257158,-4.9929,17.6335,,,,,,,,,,,421.116
2023-10-06,0.01976653,0.01209022,0.03148697,0.00500819,0.01768339,51.722,-3.60790472,8.418075,-38.429,31.8066,,,,,,,,,,,429.44
2023-10-09,-0.01310544,0.00640204,-0.00210264,0.01165591,-0.01503207,49.2277,-3.33198657,8.23607,10.0575,23.3065,,,,,,,,,,,423.812
2023-10-09,0.01988618,0.00652012,0.03860405,0.01141894,0.02002818,52.8915,-2.93178192,8.294065,-27.3247,34.7355,,,,,,,,,,,432.24
2023-10-10,-0.01439478,0.00520514,0.00402536,0.03071697,-0.01437198,50.0217,-2.56724255,8.057346,18.346,21.6534,,,,,,,,,,,426.018
2023-10-10,0.01983954,0.00515917,0.03171098,0.03033106,0.04057941,53.697,-2.10346925,8.280893,-12.8339,32.9977,,,,,,,,,,,434.47
2023-10-11,-0.0154372,0.00409607,-0.00390509,0.02745892,0.00451578,50.522,-1.70402184,7.932258,9.7066,21.7773,,,,,,,,,,,427.763
2023-10-11,0.02002745,0.00428108,0.02953668,0.02737194,0.04461639,54.2436,-1.22526705,7.994739,-20.3971,30.8574,,,,,,,,,,,436.33
2023-10-12,-0.02561135,-0.00609683,-0.01639136,0.02157992,-0.00180783,49.0598,-0.89739902,7.859758,27.1478,15.8163,,,,,,,,,,,425.155
2023-10-12,0.02005151,-0.00607338,0.01798516,0.02208291,0.03228632,52.768,-0.54323453,8.167275,-10.9096,27.3875,,,,,,,,,,,433.68
2023-10-13,-0.02454114,-0.00498171,-0.02631482,0.00456169,-0.01277216,48.0639,-0.35971851,8.053184,25.8996,10.8224,,,,,,,,,,,423.037
2023-10-13,0.02030082,-0.00473852,0.00902836,0.00508802,0.0298953,51.798,-0.15494547,8.431742,-12.9443,24.1643,,,,,,,,,,,431.625
2023-10-16,-0.00958471,0.01052154,-0.02026448,0.00867366,0.00043997,49.9355,-0.01323374,8.223404,-0.5745,13.147,,,,,,,,,,,427.488
2023-10-16,0.02000524,0.01022879,0.02560243,0.00879141,0.04084463,53.6461,0.21799593,8.32366,-25.8281,25.7894,,,,,,,,,,,436.04
2023-10-17,-0.01965875,-4.678e-05,-0.01432393,0.00340361,0.00025271,49.6721,0.35595417,8.135542,18.3695,12.3834,,,,,,,,,,,427.468
2023-10-17,0.02021672,0.00016054,0.03090273,0.00377471,0.05513377,53.4185,0.56528646,8.316003,-10.7014,25.3161,,,,,,,,,,,436.11
2023-10-18,-0.03287703,-0.01332497,-0.02282769,-0.01400542,0.00021817,47.1477,0.57833825,8.223431,71.9454,10.006,,,,,,,,,,,421.772
2023-10-18,0.0200772,-0.01345991,0.00643761,-0.01395733,0.03340851,50.8197,0.60146488,8.589115,2.9624,22.9734,,,,,,,,,,,430.24
2023-10-19,-0.02829351,-0.00878437,-0.0412187,-0.01667157,-0.01562967,45.8844,0.43410992,8.482392,29.5382,8.398,,,,,,,,,,,418.067
2023-10-19,0.02000397,-0.00885552,-0.00242825,-0.0167174,0.02464354,49.512,0.28857517,8.930293,-20.1112,18.5144,,,,,,,,,,,426.43
2023-10-20,-0.03166053,-0.0122899,-0.05315402,-0.02389389,-0.02682237,44.3441,-0.05171221,8.682415,13.184,3.5178,,,,,,,,,,,412.929
2023-10-20,0.02015116,-0.01214736,-0.00123764,-0.02403707,0.0003182,47.95,-0.36335379,9.030171,-14.6976,14.1293,,,,,,,,,,,421.25
2023-10-23,-0.02145045,-0.00173153,-0.04189755,-0.03572966,-0.0401127,44.5728,-0.78403991,8.860159,2.7148,2.8256,,,,,,,,,,,412.214
2023-10-23,0.02014973,-0.00173294,0.00586748,-0.03559306,-0.0077676,48.1854,-1.11671561,9.10129,-17.7373,15.2142,,,,,,,,,,,420.52
2023-10-24,-0.01236326,0.00753735,-0.02605117,-0.02841616,-0.03914261,46.1575,-1.45719046,8.758341,3.4284,4.7194,,,,,,,,,,,415.321
2023-10-24,0.01983767,0.00722914,0.02574535,-0.02877714,-0.00576971,49.7656,-1.64993576,8.810531,-18.4841,18.4622,,,,,,,,,,,423.56
2023-10-25,-0.033523,-0.01435035,-0.02822315,-0.02942585,-0.05779225,44.2608,-1.96275921,8.648707,29.5316,3.4725,,,,,,,,,,,409.361
2023-10-25,0.02017535,-0.01402399,0.01311455,-0.02933247,-0.02371173,47.8727,-2.19820556,8.9273,-4.5471,17.859,,,,,,,,,,,417.62
2023-10-26,-0.0315143,-0.01197476,-0.03819319,-0.03254981,-0.07304334,43.0818,-2.57777686,8.719635,6.8218,3.3542,,,,,,,,,,,404.459
2023-10-26,0.02012812,-0.0120205,-0.00655156,-0.03243205,-0.02953041,46.6391,-2.89202497,9.013304,-10.8449,15.4867,,,,,,,,,,,412.6
2023-10-27,-0.02417596,-0.00453445,-0.04942629,-0.02495344,-0.0716081,43.0859,-3.30141014,8.754497,9.3879,1.9693,,,,,,,,,,,402.625
2023-10-27,0.02020491,-0.00445952,0.00341752,-0.02490208,-0.0290211,46.6553,-3.61165098,8.98239,-11.4363,13.8759,,,,,,,,,,,410.76
2023-10-30,-0.00808501,0.01195654,-0.02437862,-0.01158379,-0.05603475,45.4034,-3.88823967,8.763648,-1.2842,4.82,,,,,,,,,,,407.439
2023-10-30,0.02012817,0.01188042,0.02764433,-0.01160468,-0.0277154,49.0398,-3.98953236,8.79703,-25.0475,19.1129,,,,,,,,,,,415.64
2023-10-31,-0.01357425,0.00628069,-0.00630635,-0.01281659,-0.05972388,46.7337,-4.05656485,8.477242,6.8255,9.4078,,,,,,,,,,,409.998
2023-10-31,0.01995619,0.00611106,0.03863396,-0.01270186,-0.02172794,50.3781,-3.95882498,8.479011,-24.4201,24.4571,,,,,,,,,,,418.18
2023-11-01,-0.00910852,0.01066591,0.00879102,0.01223859,-0.04984752,48.7073,-3.81468009,8.253367,-1.3661,14.3043,,,,,,,,,,,414.371
2023-11-01,0.02000381,0.01071309,0.03735774,0.01206839,0.0021054,52.4064,-3.50806516,8.314841,-27.2667,29.5756,,,,,,,,,,,422.66
2023-11-02,-0.00082336,0.01916399,0.01605235,0.04414044,-0.01842692,52.236,-3.11324697,8.310566,-0.501,23.0457,,,,,,,,,,,422.312
2023-11-02,0.01983841,0.01899872,0.05046854,0.04384392,0.03019372,55.9479,-2.54307989,8.331097,-17.1334,34.9597,,,,,,,,,,,430.69
2023-11-03,-0.0105064,0.00912359,0.01909465,0.05846631,-0.00062144,53.5283,-1.95929415,8.136019,11.3686,23.0759,,,,,,,,,,,426.165
2023-11-03,0.02007438,0.00935708,0.04910817,0.0583309,0.05277178,57.2891,-1.25661987,8.278089,-8.9435,35.0033,,,,,,,,,,,434.72
2023-11-06,-0.01742501,0.00229958,0.01061137,0.04836552,0.01399407,53.1849,-0.63425451,7.863226,8.1179,21.4464,,,,,,,,,,,427.145
2023-11-06,0.02000492,0.00223132,0.031678,0.04823886,0.056951,56.933,0.04292544,7.944067,-11.7122,34.3298,,,,,,,,,,,435.69
2023-11-07,-0.01682159,0.00284681,-0.0054076,0.04478802,0.01864596,53.0127,0.60193547,7.596276,9.6993,20.3168,,,,,,,,,,,428.361
